ensembl_id	symbol	beta	beta_se	beta_p	beta_q	ame	ame_se	ame_p
ENSG00000231573.5	HCG25	0.0603154033223585	0.0575398250774442	0.294529189686286	0.211695261396306	0.294776010187041	0.282657976509058	0.29700770884276
ENSG00000058453.16	CROCC	-0.0912097066191227	0.0870197608627301	0.294569797845909	0.21169976292891	-1.35867087402044	1.29658023248975	0.294690209042009
ENSG00000250504.2	KRT18P51	0.0539931936601328	0.0515149362813301	0.294589058122962	0.21169976292891	0.175687710649511	0.172570790277812	0.308648639268677
ENSG00000103534.16	TMC5	-0.0912595230057332	0.0871104001154777	0.294808821450882	0.211838417066015	-5.78822622953798	5.68925009581993	0.308964587710786
ENSG00000107223.12	EDF1	0.0343568767108022	0.0328093819655818	0.295022919024115	0.211936584199661	33.9081236185491	32.4629218889931	0.296245548254255
ENSG00000249673.6	NOP14-AS1	0.108526768150465	0.103645908845655	0.295057299207478	0.211936584199661	2.06021145092842	1.9771929049434	0.297417202582955
ENSG00000074935.13	TUBE1	-0.0818632091823634	0.0781845584657268	0.295076121522941	0.211936584199661	-5.69559785821314	5.45532029013813	0.296464741155114
ENSG00000066557.5	LRRC40	-0.0909268741700723	0.0868415063769203	0.295079306715008	0.211936584199661	-5.98604412279355	5.74042496629043	0.297046663538433
ENSG00000280874.1	AC239868.2	0.0924659794392179	0.0883217067646098	0.295135337265095	0.211936584199661	0.665246949621032	0.645986773646301	0.303096799566258
ENSG00000281134.1	AC239868.3	0.0924659794392179	0.0883217067646098	0.295135337265095	0.211936584199661	0.665246949621032	0.645986773646301	0.303096799566258
ENSG00000233406.5	RP11-296A18.5	-0.219073555928179	0.20926318907923	0.295154687936272	0.211936584199661	-0.919787026993667	0.932532139463857	0.32396983415279
ENSG00000268460.1	DKFZp434J0226	0.0630323728964795	0.0602131985939216	0.295182662958816	0.211936584199661	0.708187223686356	0.677824392718287	0.296117939551817
ENSG00000276390.1	RP1-197B17.5	-0.0893849934904939	0.0853879316279211	0.29518693217111	0.211936584199661	-0.539444963865848	0.518287232424733	0.297957979501807
ENSG00000137842.6	TMEM62	-0.0876977844841891	0.0837897107293908	0.295264976228374	0.211973349261881	-10.5420756813364	10.1906468982459	0.300909287328728
ENSG00000269514.1	RP11-370I10.12	0.0894690702183809	0.0854979999564231	0.295355001388791	0.21201870820002	0.876465499715869	0.841841805160662	0.297815911845344
ENSG00000247092.6	SNHG10	-0.186973156547474	0.178704598303397	0.295436659539214	0.212058053235019	-1.10882376210841	13.9104265025786	0.936466552790761
ENSG00000189079.15	ARID2	-0.0947228727984842	0.0905929647530929	0.295751516488669	0.212264760970921	-23.6098446643011	14.2264829417387	0.0970009824712289
ENSG00000186094.16	AGBL4	-0.13031951718787	0.124666895333161	0.295865023528552	0.212323434801024	0.128339371038073	0.57514014255677	0.823423029827931
ENSG00000145016.13	RUBCN	0.0793427191398118	0.0759080853402571	0.295908700365549	0.212323434801024	6.2778856618281	6.06415793573847	0.300554779206793
ENSG00000165685.8	TMEM52B	-0.0749151184496073	0.0716729227216907	0.295913912715687	0.212323434801024	-6.47067947155206	6.30569447930264	0.304814077824922
ENSG00000186314.11	PRELID2	0.110321777439561	0.105569691713287	0.296016623298545	0.212362182584485	1.09754083387411	1.05701419507315	0.299111477852051
ENSG00000258754.7	LINC01579	0.109870835419254	0.105147777905585	0.296060739561466	0.212362182584485	1.60152019350388	1.56350798710757	0.305687871314673
ENSG00000267143.1	RP11-677O4.6	-0.0809394072264371	0.0774612381909687	0.296068238385083	0.212362182584485	-0.343793662202419	0.330222463703755	0.2978304672408
ENSG00000183439.6	TRIM61	-0.0602179396996606	0.0576388167027821	0.2961402460921	0.212362182584485	-20.7741224832482	20.2660971057133	0.305331223069423
ENSG00000145868.16	FBXO38	-0.0905243746758499	0.0866485025150161	0.296147323742775	0.212362182584485	-6.1020036965607	5.83838857862089	0.295952708373144
ENSG00000270983.1	RP11-137J7.3	0.0719343692579648	0.0688577209936486	0.296170318741166	0.212362182584485	0.317776718393842	0.305170929657853	0.297732947360176
ENSG00000151502.10	VPS26B	-0.0877052450538509	0.0839571586229239	0.296188069664604	0.212362182584485	-5.16437731380524	5.01183659818922	0.30280533835384
ENSG00000232059.3	RP11-173A6.2	-0.0949427392992322	0.090887248489405	0.296198114480422	0.212362182584485	-0.552177506915538	0.531090303073463	0.298476746464398
ENSG00000254153.1	CTA-398F10.2	0.0703041003984255	0.0673065771433914	0.296237764127901	0.212362182584485	0.736009049359173	0.70706579900888	0.297906036887742
ENSG00000144199.11	FAHD2B	-0.124976753299077	0.119653521852545	0.296259337589822	0.212362182584485	-2.49687267804038	2.43410983744362	0.304993070040223
ENSG00000233308.1	OSTN-AS1	-0.064631709920502	0.0618793563468033	0.296263668094162	0.212362182584485	-0.239799489336141	0.231826804677939	0.300953553217928
ENSG00000157617.16	C2CD2	0.10387053421927	0.0994626814812851	0.296338912537434	0.212382926083182	3.75958769131919	3.80575738633319	0.323217073517449
ENSG00000146267.11	FAXC	0.0881826299605504	0.0844418160100205	0.296346385567418	0.212382926083182	1.25146472035185	1.21661926399623	0.303648302079945
ENSG00000249198.1	RP11-772C9.1	0.0671286779790919	0.0642876624982798	0.296396458858706	0.212399539913412	0.586185636182746	0.562527506710148	0.297385327022623
ENSG00000120742.10	SERP1	-0.033599271490836	0.0321804118220672	0.2964433881705	0.212413897938443	-35.0715514208821	33.7164383157196	0.298250955273067
ENSG00000135778.11	NTPCR	-0.0567933134901843	0.0544076369968555	0.296555631101504	0.212475049011724	-12.0250337280476	11.5874157272676	0.299378701684196
ENSG00000249945.1	RP11-598D14.1	0.0860028259591106	0.0823976886132536	0.296599730782284	0.212487370403864	1.64207564262879	1.65724840652754	0.321761465028803
ENSG00000185085.2	INTS5	0.0937075419203054	0.0898033389774249	0.296728339210443	0.212560227083607	5.33153357714538	5.14951195089337	0.300506722043827
ENSG00000162430.16	SEPN1	0.0932990724200647	0.0894177701108396	0.296760116811615	0.212563712441685	2.67455214772014	2.65474857840449	0.313713925298326
ENSG00000158517.13	NCF1	0.0853345673069231	0.0817968831685924	0.296832697505185	0.21259642100818	0.63247795508317	0.613617821914054	0.30266465637549
ENSG00000272918.1	CTB-152G17.6	-0.0951664867954094	0.0912374161449146	0.296918537970394	0.212638619647011	-1.10329399067983	1.07386149106738	0.30422834050853
ENSG00000129244.8	ATP1B2	0.101790762857517	0.0975963751542021	0.296959000793756	0.212648316319824	2.50416282836469	2.48300870424736	0.313205105762168
ENSG00000142583.17	SLC2A5	-0.0757601835707402	0.0726430446112489	0.296989812493562	0.212651100822276	-1.23516366299265	1.21318323794947	0.308621893439618
ENSG00000198218.10	QRICH1	-0.0465669664689528	0.04469086615526	0.297421182401423	0.212940667124253	-14.2340273383598	13.7164014418599	0.299392172806727
ENSG00000213246.6	SUPT4H1	-0.0916027166839069	0.0879202180146341	0.297465208506218	0.212952884707431	-62.4902852347747	70.7883293791257	0.377356951421564
ENSG00000136908.17	DPM2	-0.0953367491153476	0.0915198187971901	0.297547982281428	0.212978225341384	-27.0356701737897	27.738841855148	0.32973376030375
ENSG00000203497.2	PDCD4-AS1	0.0716486197431057	0.0687810073010874	0.2975545350369	0.212978225341384	0.275617976759848	0.26522076624896	0.298710754890037
ENSG00000258736.1	RP11-982M15.7	0.0776950683511795	0.0746134175858952	0.297735611553824	0.213088522786789	0.268963548850879	0.25893682641871	0.298933739827745
ENSG00000130234.10	ACE2	-0.125459394193257	0.120496090171145	0.297787106068948	0.213106067181289	-18.0346006245793	21.3902125431747	0.399159121910776
ENSG00000164163.10	ABCE1	-0.0953622784171421	0.091596561072063	0.297823573249943	0.213112855325695	-149.773405211463	71.8460938757351	0.0371017832874701
ENSG00000278301.1	GRAMD4P3	-0.0925136021053823	0.0889020644675659	0.298050191625306	0.213255695919882	-0.617759266469041	0.595236175073017	0.299345055876062
ENSG00000146122.16	DAAM2	0.0915454558624703	0.0879921977126212	0.298162686780399	0.213316862569254	0.586379274415411	0.568218785736527	0.302090677990335
ENSG00000215326.3	GPX1P2	0.0630308047885001	0.0605938721070484	0.298238873395487	0.213351283403431	0.163088325918217	0.157299473580084	0.299828388916776
ENSG00000250682.5	LINC00491	-0.0802026496411733	0.0771059502255335	0.29826482204216	0.213351283403431	-0.608938068136157	0.590175391215807	0.302169709966246
ENSG00000250920.1	RP11-297P16.4	0.0953401524595387	0.0916646280547192	0.298294595001129	0.213353258270226	0.566680362511757	0.574375442837591	0.32383744626697
ENSG00000240592.5	EGFL8	0.0860122589440277	0.0827098258934225	0.298373380083717	0.213353378522843	0.744880556833729	0.718679658658054	0.299988994125164
ENSG00000079156.16	OSBPL6	-0.0891693223549394	0.0857478810350248	0.298385815912868	0.213353378522843	-12.5226224606484	12.3421085916159	0.310284210717303
ENSG00000139826.5	ABHD13	-0.136843422785886	0.131598540927661	0.298407194158773	0.213353378522843	-10.1613286143702	8.12215943002339	0.21091169672879
ENSG00000268439.5	RP3-461F17.3	-0.0502638260984569	0.0483376044015211	0.298409901260512	0.213353378522843	-10.9037640677856	10.5540594224875	0.301540908529246
ENSG00000140577.15	CRTC3	-0.0953286746347257	0.0916792476322245	0.298429823694028	0.213353378522843	-6.52635907072377	6.41417251923868	0.308920188796756
ENSG00000224928.2	KRT8P30	0.0597003840035954	0.0574212397143947	0.298483176825531	0.213372208533186	0.255324351582157	0.250963094466713	0.308973604849471
ENSG00000128595.16	CALU	-0.0498724674487898	0.0479796197904255	0.298594999954256	0.213432828926024	-36.1204857569211	34.8105561186275	0.299442232987708
ENSG00000240388.2	CTD-2061E19.1	-0.064309650207103	0.0618935536364241	0.298787844943709	0.21353747396936	-0.198667311876604	0.191898635180713	0.300541834051806
ENSG00000172426.15	RSPH9	-0.115426530360239	0.111093406665672	0.298802723323459	0.21353747396936	-2.60987346178558	2.53077245365406	0.302420937072739
ENSG00000121073.13	SLC35B1	0.0444255160951498	0.042759528210111	0.298822505844363	0.21353747396936	23.1234792750916	22.3092263889172	0.299969647488613
ENSG00000185730.7	ZNF696	-0.197932972525253	0.190560428120191	0.29894951582822	0.213608908964947	-2.70438623471466	3.83566452347608	0.480770852724642
ENSG00000179820.15	MYADM	-0.0640654667352299	0.0616859119506183	0.299002281350042	0.213609309497391	-37.8812653246478	37.8451942877953	0.316849473081443
ENSG00000229433.1	RP11-329B9.1	0.0790004580069478	0.0760664761401006	0.29900416541196	0.213609309497391	0.474802931034169	0.459473465494244	0.30143400155091
ENSG00000000457.13	SCYL3	-0.0693681245824952	0.0668028053544362	0.299083232138959	0.213646470931611	-4.55572523009167	4.40517813421466	0.301054345106605
ENSG00000255559.1	ZNF252P-AS1	-0.0767463430046581	0.0739132624705094	0.299116539746531	0.213650941129977	-0.25214222305568	0.243237373577702	0.299917786606752
ENSG00000121481.10	RNF2	-0.062110511715787	0.0598393930435124	0.299291670958857	0.213756702166102	-27.6105934035772	17.3138825416383	0.110777465501666
ENSG00000088340.15	FER1L4	0.0769802387236167	0.0741732548486686	0.29934286907653	0.213773937991342	0.689445866069206	0.668262875341525	0.302213338281746
ENSG00000198919.12	DZIP3	-0.0869592805421858	0.0837973400890014	0.299394291257331	0.213791330698968	-5.0022788828331	4.81556328836961	0.29891015131355
ENSG00000164266.10	SPINK1	-0.109245607179032	0.105298586267157	0.29951031010344	0.213854843247654	-1.15736991998669	1.21681094045316	0.341528155081227
ENSG00000015532.9	XYLT2	-0.0948148512336732	0.0913944149925342	0.299537830902429	0.213855161096182	-5.97796465014297	5.91729899221117	0.312374449533898
ENSG00000126249.7	PDCD2L	-0.0579855767905652	0.0559204451243445	0.299768567850438	0.213968559296991	-12.3385126757512	12.0725322667927	0.306765818756243
ENSG00000164855.15	TMEM184A	0.308167695946172	0.297195920079653	0.299774236072679	0.213968559296991	0.483650703816608	1.35307007674592	0.720757271838559
ENSG00000164236.11	ANKRD33B	0.103902350361978	0.100203854034468	0.299777932938631	0.213968559296991	10.1199277512313	10.1620574090083	0.319320981664582
ENSG00000268696.1	ZNF723P	-0.161175128295626	0.155523181022919	0.300042846957544	0.214110572356248	-4.33744221943931	11.3674226007282	0.702781986092941
ENSG00000119048.7	UBE2B	-0.045554160188115	0.0439567379867174	0.300043186903236	0.214110572356248	-14.6801597990918	14.2007515683877	0.301248676689782
ENSG00000134352.19	IL6ST	-0.0817970095343792	0.0789311351209914	0.300058222469751	0.214110572356248	-14.3781797866723	14.3700780572053	0.31703774264648
ENSG00000184205.14	TSPYL2	-0.111204314233416	0.107316742033176	0.300097085253685	0.214118959397201	-3.18609192200445	3.10099843672442	0.304213007552322
ENSG00000273760.1	CH17-360D5.3	0.104427539495973	0.100800875848185	0.300212176031868	0.214176366151975	2.04134458994755	2.11983303586483	0.335560454753834
ENSG00000163814.7	CDCP1	0.408936893343338	0.394750933195435	0.300231775949449	0.214176366151975	6.34787192541387	13.7410450656533	0.644106939535217
ENSG00000115652.14	UXS1	-0.0639056697857041	0.0617076829150693	0.300379766219423	0.214262586231843	-11.213671963446	10.8184593022111	0.299954332907512
ENSG00000131095.11	GFAP	0.066205096725368	0.0639355803129312	0.300436902388888	0.214283989848464	0.246970187019607	0.239094341659262	0.301631825974918
ENSG00000137275.13	RIPK1	0.0849264772862433	0.0820274798197836	0.300509322804495	0.214316289970276	2.46046280165914	2.39078939939066	0.303412752391059
ENSG00000112096.16	SOD2	-0.0353628987199914	0.0341663507498182	0.300658991997554	0.214398378547536	-20.5606151522992	19.9700059551448	0.303209643637265
ENSG00000103254.9	FAM173A	-0.0918646383570623	0.0887599048498601	0.300678714335754	0.214398378547536	-7.53165899230504	7.44407651910091	0.311650241232214
ENSG00000283047.1	FRG1FP	-0.0935561717817889	0.0904111189692753	0.300768802403695	0.214443256344788	-1.97643876635817	1.92171849876385	0.303726607908765
ENSG00000182325.10	FBXL6	-0.163059941995688	0.157615802551149	0.300883521418541	0.214505685919396	0.811322867889816	10.4681584436299	0.93822270689035
ENSG00000181404.15	WASH1	0.0724523506547216	0.0700373212090349	0.300910870491148	0.214505822123926	1.73724417254131	1.6825843961847	0.301844686519566
ENSG00000110330.8	BIRC2	-0.118405627355216	0.114478435162722	0.300993561453135	0.214545405486861	-8.77816720253652	15.940582771711	0.581852752575944
ENSG00000206329.15	PPT2	-0.094251048806835	0.0911411467664082	0.301079215524877	0.2145500622671	-5.05538650418284	5.03124702877918	0.314994169999528
ENSG00000280826.1	AL049822.1	0.0860218187893801	0.0831838557732871	0.301081585485489	0.2145500622671	1.06731316100389	1.0436575008615	0.30646573821922
ENSG00000281258.1	AL009179.1	0.0860218187893801	0.0831838557732871	0.301081585485489	0.2145500622671	1.06731316100389	1.0436575008615	0.30646573821922
ENSG00000065135.8	GNAI3	-0.0859571299531088	0.0831367438709828	0.301171383823495	0.214594691598774	-70.0274981888028	57.8739490804714	0.226278761599002
ENSG00000067836.12	ROGDI	-0.0927010608146947	0.0897077227120746	0.301431868018668	0.214760921294758	-8.46816515215607	8.35919968366568	0.311043254863022
ENSG00000173039.18	RELA	0.0692144015176591	0.0669926950273649	0.301527431027348	0.214798865659244	8.24890532006403	8.03425543320537	0.30455381909856
ENSG00000124486.12	USP9X	-0.0596237599837508	0.0577113452771951	0.301539515813986	0.214798865659244	-16.9120948116086	16.4565050831925	0.304098272308477
ENSG00000004534.14	RBM6	-0.0456872312955344	0.0442303139154266	0.301632286704322	0.214845573734382	-17.3265648876832	16.8497551576768	0.303809801105077
ENSG00000203280.4	CTA-221G9.12	0.0631453836440305	0.0611387972406954	0.301688057563121	0.214865921511427	0.346024223259182	0.335687752634856	0.302638407860429
ENSG00000232587.1	EEF1A1P3	-0.0955497186723822	0.0925239333497666	0.301743035013992	0.214885700595356	-0.821543560377839	0.798261186610723	0.303401506785323
ENSG00000100916.13	BRMS1L	-0.0763503222432235	0.0739439363934144	0.301817635322139	0.214902087776345	-10.1868176147276	9.99776074790611	0.308245733241839
ENSG00000148334.14	PTGES2	0.0818849596629593	0.0793045985724669	0.301820462316197	0.214902087776345	9.06124159538805	8.856292591723	0.306240888474447
ENSG00000186272.12	ZNF17	-0.0983925195236404	0.0953195384321852	0.301960294567304	0.214982271087413	-3.11448762330517	3.07465207814387	0.311081123206188
ENSG00000271095.1	BNIP3P28	0.0748448302736892	0.072513814275773	0.302003811873855	0.214993874177285	0.992028291266773	0.963542669657845	0.303214991899935
ENSG00000115649.15	CNPPD1	-0.0878299555177991	0.0851150643232266	0.302120503679105	0.215042186634621	-9.82826359300271	9.5231730855312	0.302054951480968
ENSG00000115233.11	PSMD14	-0.0714819375347366	0.0692733821573545	0.302127524962915	0.215042186634621	-186.27202896808	101.039916066258	0.0652489048707384
ENSG00000132716.18	DCAF8	-0.0614762796408723	0.0595800490934405	0.302153354598943	0.215042186634621	-13.8872483057606	13.4498313265415	0.301827592479952
ENSG00000047346.12	FAM214A	0.124336553239234	0.120525092776575	0.302248390335911	0.21509044244729	8.48066570418947	8.56724893287644	0.322226081471967
ENSG00000225860.2	RP11-1018N14.2	-0.20103180088502	0.194980910952911	0.302525231099099	0.215268056674685	0.357693752348219	0.581175337994663	0.538246912117706
ENSG00000138018.17	EPT1	-0.0577999124735215	0.0560748874872687	0.302652029806218	0.215338883005938	-21.368972781902	20.735902609731	0.30276120753526
ENSG00000027075.13	PRKCH	0.115453602169929	0.112018352477943	0.302697076677225	0.21535153485546	5.06199058893497	5.2121086554598	0.331449585811259
ENSG00000119673.14	ACOT2	-0.10207338608059	0.0990700953153825	0.302862250718172	0.215449640290793	-5.27074339644199	5.2745485213604	0.317659755174699
ENSG00000227463.2	RP11-158D2.2	0.064414622804031	0.0625364843893749	0.302994663512099	0.215524424513696	0.220670490742843	0.214940242901762	0.304580719991046
ENSG00000253706.5	RP11-758M4.4	-0.0781048392048254	0.0758404026786167	0.303076707647056	0.215563370548995	-1.08869535312326	1.06746388114291	0.307780803601796
ENSG00000057935.13	MTA3	0.0646765767425784	0.0628144134676368	0.30317645862918	0.215614902435484	10.7922457023962	10.5771038047101	0.307567077332942
ENSG00000228657.1	RPL23AP58	0.0705040273154161	0.0685163546965472	0.30347488546016	0.215803628110952	0.425386335209074	0.4147605342992	0.305071150273963
ENSG00000197928.10	ZNF677	0.0627971060703647	0.0610314091383997	0.303512121174972	0.215803628110952	9.44080780892383	9.26072855670103	0.307991527000405
ENSG00000188674.10	C2orf80	0.0809954380198771	0.0787199498465851	0.303523793100698	0.215803628110952	1.02308876963843	1.01133579831042	0.311719188554269
ENSG00000198746.12	GPATCH3	-0.0791496274907318	0.0769424657732968	0.303627310983866	0.21585779782214	-23.1027761727917	22.7520818190814	0.309908652845325
ENSG00000249406.1	RP11-893F2.5	0.0770089297163845	0.0749190175922732	0.303998932131853	0.216069636344406	0.565522738214141	0.551706272083693	0.30534282524772
ENSG00000275052.4	PPP4R3B	-0.0532143980219236	0.0517703536652434	0.304000036534107	0.216069636344406	-17.9489095156161	17.6309756218867	0.308662421668002
ENSG00000213261.3	EEF1B2P6	-0.0462370766391801	0.0449830518698161	0.304007352783278	0.216069636344406	-0.260019604860648	0.252377052120812	0.302877514499256
ENSG00000141519.14	CCDC40	0.0776187906009236	0.0755418885800226	0.304188199989285	0.216148254413467	0.786663963505526	0.770914176986108	0.307524565911403
ENSG00000268416.1	CTD-2626G11.2	0.0579875794913168	0.0564373487190684	0.304200065345696	0.216148254413467	0.509264000952619	0.498911491531613	0.307372807709878
ENSG00000280030.1	CTD-2626G11.2	0.0579875794913168	0.0564373487190684	0.304200065345696	0.216148254413467	0.509264000952619	0.498911491531613	0.307372807709878
ENSG00000259891.1	CTA-204B4.2	0.0747486763041641	0.0727548698422612	0.304230061682366	0.216150123246509	1.08533364784852	1.05895013451298	0.305403398438697
ENSG00000109572.13	CLCN3	0.0688915368361986	0.0670655098008362	0.304313345722089	0.216189848316544	9.08858596646068	8.88667764207615	0.3064400922406
ENSG00000171320.14	ESCO2	-0.120846503391615	0.117674567445697	0.304441582137539	0.216261498370981	-6.70550547530169	15.3462933856881	0.662150323144131
ENSG00000223959.8	AFG3L1P	-0.0866485702702855	0.0844315766174583	0.304770048461644	0.216475356997737	-6.39526895197069	6.23235809865209	0.304825824062013
ENSG00000230336.8	POU5F1	0.0881473715952656	0.0859032560321593	0.30483325467172	0.216488758422782	6.25838208435285	6.53933974844947	0.338549198298603
ENSG00000171222.10	SCAND1	0.0586404605241567	0.0571487902591695	0.304843734131228	0.216488758422782	12.3483572293325	12.0764368779245	0.306536457942189
ENSG00000110200.8	ANAPC15	-0.0592080168702703	0.0577096553855441	0.30490865148371	0.216515393020923	-12.1629664796844	11.8723836801578	0.305610726266879
ENSG00000125875.13	TBC1D20	0.0726758215907034	0.0708414991290224	0.304941866000495	0.216519512695505	6.64401903735734	6.50477918052938	0.307062229133144
ENSG00000214022.11	REPIN1	0.107809002396157	0.105171072471743	0.305324367491849	0.21677161544535	6.24046347219858	6.16038184408465	0.311060419577866
ENSG00000090554.12	FLT3LG	0.0737987782028012	0.0720089546317891	0.305431341615993	0.216828073866487	1.0001927767535	0.980742695954673	0.307808147945304
ENSG00000180964.16	TCEAL8	-0.0919094720735474	0.0896965814105604	0.305518523060403	0.216847051913311	-9.43034161490876	9.28633606384127	0.309864091536547
ENSG00000187607.15	ZNF286A	-0.0710082897140232	0.0693003383964604	0.305530420318921	0.216847051913311	-18.2835004840497	17.9182054336539	0.307545046896356
ENSG00000141425.17	RPRD1A	0.0524121249561036	0.0511525237877274	0.305540438046493	0.216847051913311	13.7072700888028	13.4084369352238	0.306645108260878
ENSG00000100211.10	CBY1	-0.0954064421003711	0.093124731862418	0.305598388584502	0.216852717921773	-5.85884762306018	5.79002232878512	0.311592143611059
ENSG00000235068.8	POU5F1	0.0880072877042968	0.0859034112829418	0.305603331839561	0.216852717921773	6.24732955119206	6.53665296427521	0.339204470495488
ENSG00000188191.14	PRKAR1B	-0.0956851875676068	0.0934054177268083	0.305642956682516	0.216854048945837	-7.76157769480647	7.68970638369246	0.312808519672183
ENSG00000011275.18	RNF216	0.05006146538905	0.048870448263794	0.30566011825487	0.216854048945837	10.375658936553	10.1607747370085	0.307184131748227
ENSG00000164430.15	MB21D1	-0.178802921525244	0.174559333850777	0.305688740161057	0.216854876516753	0.263419049409012	1.94210167616616	0.892108984925799
ENSG00000100219.16	XBP1	-0.0729101481320295	0.0711897674577826	0.305756816876326	0.216883690574589	-23.700803547804	23.2890926168243	0.30883087602717
ENSG00000102226.9	USP11	-0.109255603527574	0.106688662406548	0.305806883338936	0.216894111385757	-9.33741893662158	9.25618489196829	0.313081982087509
ENSG00000263859.1	RP11-498C9.16	-0.100869023950385	0.0985076000227243	0.30584850155897	0.216894111385757	-1.61199794910701	1.58518908896654	0.309195251527356
ENSG00000158467.16	AHCYL2	0.107731228285669	0.105213356564932	0.305867817897577	0.216894111385757	3.42504832196874	3.46085540434531	0.322343417612309
ENSG00000128510.10	CPA4	-0.0814289030107582	0.079527988654111	0.305881349440172	0.216894111385757	-0.441749864850768	0.437366728433206	0.312484917436128
ENSG00000162434.11	JAK1	0.0867422666443671	0.0847822993061485	0.306252223765356	0.217127400485773	8.29400172139996	8.17741516183259	0.310460069247146
ENSG00000176058.11	TPRN	0.0926058838728405	0.0905158794057406	0.306265332172241	0.217127400485773	5.89486479470624	5.8567891164876	0.314174574017956
ENSG00000007376.7	RPUSD1	-0.134911276169416	0.131882122627685	0.306322671508109	0.217148560379198	-10.1549141048565	36.1152203053708	0.778571569522364
ENSG00000178234.12	GALNT11	-0.209739293162551	0.205083268854825	0.306448249051401	0.217218085401025	-80.7176217245838	44.2421800379828	0.068084149564752
ENSG00000264530.2	RN7SL25P	0.0621661815295977	0.0608143501583801	0.306672612383135	0.217353973837603	0.451807053533527	0.445311386560444	0.310302835412924
ENSG00000104885.17	DOT1L	0.0631251985856615	0.0617553706222428	0.306694995800485	0.217353973837603	11.9404541140118	11.906429882628	0.315929555763884
ENSG00000132196.13	HSD17B7	-0.0827453865754813	0.080968122307396	0.30680448409259	0.217412060328157	-9.94319657156925	10.2248530314206	0.3308248680107
ENSG00000177337.7	DLGAP1-AS1	0.0985986192161516	0.0965314509946775	0.307058120641889	0.217572275575773	2.20409599077839	2.19968258003987	0.316340508937854
ENSG00000196096.3	AC079610.2	0.0621974143096807	0.0609095110791019	0.307185966402485	0.217643338454013	0.356761209616234	0.350238748986923	0.308382029039801
ENSG00000061936.9	SFSWAP	0.0607538752529125	0.0595005849595518	0.30722435686054	0.217651014581262	9.28120721631353	9.11718468356054	0.308682480091097
ENSG00000066933.15	MYO9A	0.0762596007642009	0.0746991929692452	0.307306927560184	0.217689985717415	9.25896130236222	9.44033158782016	0.326697434762538
ENSG00000144815.14	NXPE3	0.0867976853847237	0.0850265558365296	0.30733484125565	0.217690235424393	2.08947794440993	2.06605647974211	0.311855491195907
ENSG00000205323.8	SARNP	-0.0342563528850542	0.0335632584248014	0.307420105370996	0.217708710207743	-19.1871463749685	18.8459185180505	0.308627492074131
ENSG00000100065.14	CARD10	0.244401269187542	0.239458840132211	0.307425033698746	0.217708710207743	9.5554155521987	9.8680528867748	0.332885460642966
ENSG00000116852.14	KIF21B	-0.0948884480046966	0.0929731280181385	0.307443614525243	0.217708710207743	-0.473012273795642	0.470930561274771	0.315176009835392
ENSG00000160953.14	MUM1	0.0554441852263227	0.0543423163754624	0.307597372551596	0.217721529898118	6.85920239825341	6.74708407795101	0.30933552105683
ENSG00000224096.5	HCG25	0.0577894169953326	0.0566436302609353	0.307620346326447	0.217721529898118	0.287489619502177	0.283146697494985	0.309944706105035
ENSG00000231037.5	HCG25	0.0577894169953326	0.0566436302609353	0.307620346326447	0.217721529898118	0.287489619502177	0.283146697494985	0.309944706105035
ENSG00000232940.5	HCG25	0.0577894169953326	0.0566436302609353	0.307620346326447	0.217721529898118	0.287489619502177	0.283146697494985	0.309944706105035
ENSG00000233772.5	HCG25	0.0577894169953326	0.0566436302609353	0.307620346326447	0.217721529898118	0.287489619502177	0.283146697494985	0.309944706105035
ENSG00000112031.15	MTRF1L	-0.0526989638245835	0.0516572516842662	0.307649813011663	0.217721529898118	-8.15557567922316	8.03365477797981	0.310021810888701
ENSG00000137693.13	YAP1	-0.246410392041367	0.241555415764974	0.307681601344938	0.217721529898118	0.637039935863942	57.6434391403566	0.991182448673847
ENSG00000232871.8	SEC1P	-0.074353071334935	0.0728882033020892	0.307682239444778	0.217721529898118	-0.320548208230173	0.315531058892168	0.309676698698652
ENSG00000119725.17	ZNF410	-0.160602113123688	0.157499235644007	0.30787033234344	0.217835112064894	-49.636084068128	54.1840658036655	0.359633211943241
ENSG00000140598.13	EFTUD1	-0.152197001857209	0.149286280402039	0.307966800645119	0.21788385027311	-4.62432360582369	9.72593942602524	0.634457053095307
ENSG00000165630.13	PRPF18	0.056640968407579	0.0555670894382686	0.308048315038583	0.217922000937532	7.09206114489057	6.98339895651832	0.309838926810635
ENSG00000261776.1	RP11-358L22.2	0.0643078835079057	0.0630922461124169	0.308075932088819	0.217922019693994	0.250755696396886	0.24649669926626	0.309021146869278
ENSG00000186866.16	POFUT2	0.0922155102975675	0.0905028524822568	0.308239144041968	0.218017944897148	1.77077491235612	1.75037663475694	0.311703684052545
ENSG00000169105.7	CHST14	-0.104668698712785	0.102740125210618	0.308311517965199	0.218049608818805	-2.56687653769116	2.59402106095135	0.322401094842378
ENSG00000272442.2	RP11-444E17.6	0.0654969974391491	0.0643104444941533	0.308463964452778	0.218120613609412	0.182253699405244	0.179352783218225	0.309546364623522
ENSG00000230514.11	AGER	-0.083950247328675	0.0824346403913	0.308494762318242	0.218120613609412	-0.597557559555228	0.601352106717772	0.320373825119353
ENSG00000231268.9	AGER	-0.083950247328675	0.0824346403913	0.308494762318242	0.218120613609412	-0.597557559555228	0.601352106717772	0.320373825119353
