ensembl_id	symbol	term	chi_sq	df	anova_p	anova_q
ENSG00000264618.2	RN7SL732P	is_aneuploid:lineage	6.45400964637594	5	0.264512618770871	0.364363615157059
ENSG00000272444.1	RP11-1017G21.6	is_aneuploid:lineage	6.45097779014637	5	0.264775008963094	0.364678474683031
ENSG00000115685.14	PPP1R7	is_aneuploid:lineage	6.45026301045442	5	0.264836900151608	0.364717138862246
ENSG00000130177.14	CDC16	is_aneuploid:lineage	6.44950043856425	5	0.264902942606621	0.364723721056412
ENSG00000054967.12	RELT	is_aneuploid:lineage	6.44930223857331	5	0.264920109900436	0.364723721056412
ENSG00000158435.7	CNOT11	is_aneuploid:lineage	6.44903011695696	5	0.264943681473296	0.364723721056412
ENSG00000173153.13	ESRRA	is_aneuploid:lineage	6.44864598612628	5	0.264976958367997	0.364723721056412
ENSG00000180581.7	SRP9P1	is_aneuploid:lineage	6.44762529288415	5	0.265065396677909	0.36479889053066
ENSG00000280221.1	AC008686.1	is_aneuploid:lineage	6.44699263676429	5	0.26512022549745	0.364827791328203
ENSG00000281207.1	SLFNL1-AS1	is_aneuploid:lineage	6.44606952965068	5	0.265200242742081	0.364838099364763
ENSG00000273568.1	RP11-417L19.6	is_aneuploid:lineage	6.44588442844226	5	0.265216290156717	0.364838099364763
ENSG00000143222.11	UFC1	is_aneuploid:lineage	6.44565477655432	5	0.265236201011883	0.364838099364763
ENSG00000249072.1	RP11-777B9.5	is_aneuploid:lineage	6.4446033647756	5	0.265327374187758	0.364838099364763
ENSG00000265621.1	AC013476.1	is_aneuploid:lineage	6.44435765878525	5	0.265348684276854	0.364838099364763
ENSG00000103043.14	VAC14	is_aneuploid:lineage	6.44404672145058	5	0.265375653888588	0.364838099364763
ENSG00000136997.15	MYC	is_aneuploid:lineage	6.44403529467787	5	0.265376645049388	0.364838099364763
ENSG00000128039.10	SRD5A3	is_aneuploid:lineage	6.44378497731888	5	0.265398358392005	0.364838099364763
ENSG00000167751.12	KLK2	is_aneuploid:lineage	6.44328470794519	5	0.265441757738147	0.364851252135247
ENSG00000130368.5	MAS1	is_aneuploid:lineage	6.44286068788861	5	0.265478546849594	0.364855316904958
ENSG00000259654.1	RP11-245C17.2	is_aneuploid:lineage	6.44234307337841	5	0.265523462115304	0.364870547239023
ENSG00000113312.10	TTC1	is_aneuploid:lineage	6.44191085421541	5	0.265560972079781	0.364875598952713
ENSG00000127511.9	SIN3B	is_aneuploid:lineage	6.44144554827179	5	0.265601358308556	0.36488460080699
ENSG00000154122.12	ANKH	is_aneuploid:lineage	6.44032895259078	5	0.26569829370817	0.364938115417073
ENSG00000121769.7	FABP3	is_aneuploid:lineage	6.44021726897918	5	0.26570799092599	0.364938115417073
ENSG00000166206.13	GABRB3	is_aneuploid:lineage	6.43939319173541	5	0.265779552501554	0.364975819266238
ENSG00000231889.7	TRAF3IP2-AS1	is_aneuploid:lineage	6.43902968881119	5	0.265811123531553	0.364975819266238
ENSG00000158062.20	UBXN11	is_aneuploid:lineage	6.43873210271847	5	0.265836971821023	0.364975819266238
ENSG00000204138.12	PHACTR4	is_aneuploid:lineage	6.43816114260189	5	0.265886571094261	0.364997448752449
ENSG00000011009.10	LYPLA2	is_aneuploid:lineage	6.43691537471783	5	0.265994817131399	0.365059545893664
ENSG00000117395.10	EBNA1BP2	is_aneuploid:lineage	6.43686139787515	5	0.265999508047905	0.365059545893664
ENSG00000268785.1	RPL7P50	is_aneuploid:lineage	6.43495050771455	5	0.266165619605562	0.365241038380097
ENSG00000119878.5	CRIPT	is_aneuploid:lineage	6.43410075501396	5	0.266239514882341	0.36529595863316
ENSG00000215425.11	DDX39B	is_aneuploid:lineage	6.43266484556303	5	0.266364420977557	0.365403238944302
ENSG00000223822.2	EEF1A1P1	is_aneuploid:lineage	6.43221846638112	5	0.266403260114304	0.365403238944302
ENSG00000282873.1	BCL7A	is_aneuploid:lineage	6.43203353494132	5	0.266419352223192	0.365403238944302
ENSG00000114302.15	PRKAR2A	is_aneuploid:lineage	6.43079058101695	5	0.266527530475653	0.365505124929257
ENSG00000223416.3	RPS26P15	is_aneuploid:lineage	6.43018958588531	5	0.266579849868445	0.365508370683596
ENSG00000261848.5	CTD-2309O5.3	is_aneuploid:lineage	6.42998476820627	5	0.266597682106512	0.365508370683596
ENSG00000068394.10	GPKOW	is_aneuploid:lineage	6.42934761466039	5	0.266653161445938	0.365511619189925
ENSG00000140990.14	NDUFB10	is_aneuploid:lineage	6.42917909166797	5	0.266667836949025	0.365511619189925
ENSG00000189091.12	SF3B3	is_aneuploid:lineage	6.42782942934596	5	0.266785393511117	0.36562627952727
ENSG00000127903.13	ZNF835	is_aneuploid:lineage	6.42526944662833	5	0.267008486102706	0.365869845754225
ENSG00000114902.13	SPCS1	is_aneuploid:lineage	6.42461094111931	5	0.267065896932194	0.365869845754225
ENSG00000136051.13	KIAA1033	is_aneuploid:lineage	6.42447390985409	5	0.267077845067133	0.365869845754225
ENSG00000186010.18	NDUFA13	is_aneuploid:lineage	6.42423337030741	5	0.267098819430646	0.365869845754225
ENSG00000236883.1	AP001615.9	is_aneuploid:lineage	6.42127491894841	5	0.267356897948045	0.366176583445799
ENSG00000164647.8	STEAP1	is_aneuploid:lineage	6.42009915926664	5	0.267459521053528	0.366176583445799
ENSG00000207165.1	SNORA70	is_aneuploid:lineage	6.41991666093883	5	0.267475452823994	0.366176583445799
ENSG00000240399.1	RP1-228P16.1	is_aneuploid:lineage	6.41930061829386	5	0.26752923794046	0.366176583445799
ERCC-00076	ERCC-00076	is_aneuploid:lineage	6.4190646608177	5	0.267549841125013	0.366176583445799
ENSG00000180211.5	RP1-278E11.3	is_aneuploid:lineage	6.41857998201031	5	0.267592166061578	0.366176583445799
ENSG00000129204.16	USP6	is_aneuploid:lineage	6.41856621186922	5	0.26759336862918	0.366176583445799
ENSG00000275113.1	GAGE2E	is_aneuploid:lineage	6.41854690719381	5	0.267595054543602	0.366176583445799
ENSG00000166860.2	ZBTB39	is_aneuploid:lineage	6.41803024096533	5	0.267640179218944	0.366176583445799
ENSG00000269823.1	AL513523.1	is_aneuploid:lineage	6.41632966067201	5	0.267788748616024	0.366176583445799
ENSG00000196655.9	TRAPPC4	is_aneuploid:lineage	6.4161629741602	5	0.267803314626782	0.366176583445799
ENSG00000090372.14	STRN4	is_aneuploid:lineage	6.41604190590986	5	0.267813894660912	0.366176583445799
ENSG00000197147.12	LRRC8B	is_aneuploid:lineage	6.41600531572689	5	0.267817092307756	0.366176583445799
ENSG00000231257.8	ATAT1	is_aneuploid:lineage	6.41580333738432	5	0.267834743925387	0.366176583445799
ENSG00000235658.8	ATAT1	is_aneuploid:lineage	6.41580333738432	5	0.267834743925387	0.366176583445799
ENSG00000261317.1	RP11-566K11.5	is_aneuploid:lineage	6.41521676499657	5	0.267886011987781	0.366176583445799
ENSG00000260714.1	RP11-266L9.1	is_aneuploid:lineage	6.4142739992203	5	0.267968429118966	0.366176583445799
ENSG00000122481.16	RWDD3	is_aneuploid:lineage	6.41418720842995	5	0.267976017459819	0.366176583445799
ENSG00000126882.12	FAM78A	is_aneuploid:lineage	6.41325912438494	5	0.268057173181572	0.366176583445799
ENSG00000197622.12	CDC42SE1	is_aneuploid:lineage	6.41274657520623	5	0.268102001312072	0.366176583445799
ENSG00000166681.13	NGFRAP1	is_aneuploid:lineage	6.41244638066499	5	0.268128259505162	0.366176583445799
ENSG00000015532.9	XYLT2	is_aneuploid:lineage	6.41195305443234	5	0.268171415596624	0.366176583445799
ENSG00000247763.2	RP11-447H19.1	is_aneuploid:lineage	6.41191715162957	5	0.268174556588584	0.366176583445799
ENSG00000100154.14	TTC28	is_aneuploid:lineage	6.4116163809586	5	0.268200870984648	0.366176583445799
ENSG00000048707.13	VPS13D	is_aneuploid:lineage	6.41130709508098	5	0.268227932571325	0.366176583445799
ENSG00000175105.5	ZNF654	is_aneuploid:lineage	6.41130181406166	5	0.268228394664012	0.366176583445799
ENSG00000276568.1	Metazoa_SRP	is_aneuploid:lineage	6.41112118907679	5	0.268244199860614	0.366176583445799
ENSG00000107371.12	EXOSC3	is_aneuploid:lineage	6.41014612185581	5	0.268329534114658	0.366176583445799
ENSG00000215196.4	AC091878.1	is_aneuploid:lineage	6.41011281108521	5	0.268332449740325	0.366176583445799
ENSG00000224674.1	EIF3EP2	is_aneuploid:lineage	6.4099339734296	5	0.268348103487194	0.366176583445799
ENSG00000267576.1	CTC-510F12.6	is_aneuploid:lineage	6.40951755621631	5	0.268384555573767	0.366176583445799
ENSG00000272054.1	RP11-423P10.2	is_aneuploid:lineage	6.40896331722489	5	0.268433078485697	0.366176583445799
ENSG00000254675.1	RP11-7I15.4	is_aneuploid:lineage	6.40884721800876	5	0.268443243729063	0.366176583445799
ENSG00000275779.4	NTAN1	is_aneuploid:lineage	6.40677865731424	5	0.268624412325393	0.366333372493498
ENSG00000280175.1	AL354828.2	is_aneuploid:lineage	6.40675912762191	5	0.268626123248972	0.366333372493498
ENSG00000196704.11	AMZ2	is_aneuploid:lineage	6.40524349986934	5	0.268758928848221	0.366384715662579
ENSG00000198171.12	DDRGK1	is_aneuploid:lineage	6.40461015575297	5	0.2688144409437	0.366384715662579
ENSG00000234608.7	MAPKAPK5-AS1	is_aneuploid:lineage	6.4044429738405	5	0.268829095861069	0.366384715662579
ENSG00000226167.1	AP4B1-AS1	is_aneuploid:lineage	6.40439777528555	5	0.268833058010883	0.366384715662579
ENSG00000141646.13	SMAD4	is_aneuploid:lineage	6.40406408891258	5	0.268862310759633	0.366384715662579
ENSG00000110987.8	BCL7A	is_aneuploid:lineage	6.40382714731787	5	0.268883083914026	0.366384715662579
ENSG00000259523.1	RP11-680F8.3	is_aneuploid:lineage	6.40325019732744	5	0.268933671770971	0.366384715662579
ENSG00000281930.1	SMIM10L1	is_aneuploid:lineage	6.40263957102756	5	0.268987220867336	0.366384715662579
ENSG00000250366.2	TUNAR	is_aneuploid:lineage	6.40236063336585	5	0.269011685298706	0.366384715662579
ENSG00000240401.8	AC012358.8	is_aneuploid:lineage	6.4019362383365	5	0.269048910652981	0.366384715662579
ENSG00000140199.11	SLC12A6	is_aneuploid:lineage	6.40179983521587	5	0.269060875997636	0.366384715662579
ENSG00000106526.10	ACTR3C	is_aneuploid:lineage	6.40109459992216	5	0.269122746480001	0.366384715662579
ENSG00000100557.9	C14orf105	is_aneuploid:lineage	6.40085248950453	5	0.26914398956524	0.366384715662579
ENSG00000188542.9	DUSP28	is_aneuploid:lineage	6.40082631311926	5	0.269146286397427	0.366384715662579
ENSG00000196411.9	EPHB4	is_aneuploid:lineage	6.40051757829961	5	0.269173377365464	0.366384715662579
ENSG00000088367.20	EPB41L1	is_aneuploid:lineage	6.40002829294873	5	0.26921631589396	0.366396916620625
ENSG00000111642.14	CHD4	is_aneuploid:lineage	6.39889882984991	5	0.269315456223515	0.366470118346691
ENSG00000163399.15	ATP1A1	is_aneuploid:lineage	6.39829209592392	5	0.269368725490503	0.366470118346691
ENSG00000259773.1	RP11-507J18.2	is_aneuploid:lineage	6.39825426894363	5	0.269372046860698	0.366470118346691
ENSG00000100721.10	TCL1A	is_aneuploid:lineage	6.39644479838645	5	0.26953096506657	0.366597497049905
ENSG00000189060.5	H1F0	is_aneuploid:lineage	6.39641408965374	5	0.269533662744632	0.366597497049905
ENSG00000129484.13	PARP2	is_aneuploid:lineage	6.39532114198846	5	0.269629689525737	0.366681859108924
ENSG00000101413.11	RPRD1B	is_aneuploid:lineage	6.39356908887846	5	0.269783683689467	0.366806505487381
ENSG00000149582.15	TMEM25	is_aneuploid:lineage	6.39350440377625	5	0.269789370463397	0.366806505487381
ENSG00000241962.9	RP11-111H13.1	is_aneuploid:lineage	6.39270256578197	5	0.26985987194782	0.366856109395022
ENSG00000228760.10	BAG6	is_aneuploid:lineage	6.39208446477941	5	0.269914228624668	0.366883755798927
ENSG00000171700.13	RGS19	is_aneuploid:lineage	6.39141929325991	5	0.269972734709095	0.36690463422075
ENSG00000182518.13	FAM104B	is_aneuploid:lineage	6.3903658992714	5	0.270065408564602	0.36690463422075
ENSG00000240674.1	RP11-366M4.1	is_aneuploid:lineage	6.38991103028494	5	0.270105434326224	0.36690463422075
ENSG00000134900.11	TPP2	is_aneuploid:lineage	6.38967647085642	5	0.27012607604625	0.36690463422075
ENSG00000136521.12	NDUFB5	is_aneuploid:lineage	6.38962040134506	5	0.270131010470645	0.36690463422075
ENSG00000116141.15	MARK1	is_aneuploid:lineage	6.38936190649443	5	0.270153760383736	0.36690463422075
ENSG00000164111.14	ANXA5	is_aneuploid:lineage	6.38920305082182	5	0.270167741910903	0.36690463422075
ENSG00000108448.20	TRIM16L	is_aneuploid:lineage	6.38865486084342	5	0.270215994841616	0.366923958442452
ENSG00000162783.10	IER5	is_aneuploid:lineage	6.38702265370019	5	0.270359706977076	0.367016104835745
ENSG00000275246.2	TLCD2	is_aneuploid:lineage	6.38684071519142	5	0.270375730103333	0.367016104835745
ENSG00000166848.5	TERF2IP	is_aneuploid:lineage	6.3867246595077	5	0.270385951404753	0.367016104835745
ENSG00000235527.6	HIPK1-AS1	is_aneuploid:lineage	6.38629761131613	5	0.270423565267592	0.367020965875495
ENSG00000258405.9	ZNF578	is_aneuploid:lineage	6.38402702830033	5	0.270623626864744	0.367203394448337
ENSG00000122958.14	VPS26A	is_aneuploid:lineage	6.3839992058313	5	0.270626079055778	0.367203394448337
ENSG00000079435.9	LIPE	is_aneuploid:lineage	6.38244107093641	5	0.270763437371942	0.36734355294893
ENSG00000266527.1	RP11-138P22.1	is_aneuploid:lineage	6.38079944820645	5	0.270908216972462	0.36749374334658
ENSG00000183145.8	RIPPLY3	is_aneuploid:lineage	6.38022592339361	5	0.27095881267869	0.36751614923573
ENSG00000260233.3	SSSCA1-AS1	is_aneuploid:lineage	6.37970399850731	5	0.271004862979161	0.367532385084277
ENSG00000262919.7	FAM58A	is_aneuploid:lineage	6.37816989853879	5	0.271140256031486	0.36766239663483
ENSG00000259692.5	RP11-499F3.2	is_aneuploid:lineage	6.37784527449878	5	0.271168913002641	0.36766239663483
ENSG00000172432.18	GTPBP2	is_aneuploid:lineage	6.37695433127021	5	0.271247575827334	0.367698007853241
ENSG00000214787.8	MS4A4E	is_aneuploid:lineage	6.37677548262105	5	0.271263368901681	0.367698007853241
ENSG00000178605.13	GTPBP6	is_aneuploid:lineage	6.37607410303468	5	0.271325310833341	0.367735749073209
ENSG00000240053.8	LY6G5B	is_aneuploid:lineage	6.37450423187946	5	0.271463994782955	0.367845134275509
ENSG00000279110.1	CTA-243E7.1	is_aneuploid:lineage	6.37438832550089	5	0.271474236350272	0.367845134275509
ENSG00000060688.12	SNRNP40	is_aneuploid:lineage	6.37211858471887	5	0.2716748555329	0.368070725602319
ENSG00000127774.6	EMC6	is_aneuploid:lineage	6.37134140058616	5	0.271743577438667	0.368109924021596
ENSG00000149476.14	TKFC	is_aneuploid:lineage	6.37101938716573	5	0.271772055366942	0.368109924021596
ENSG00000087502.17	ERGIC2	is_aneuploid:lineage	6.36953783426308	5	0.271903110849022	0.368241186269234
ENSG00000189339.11	SLC35E2B	is_aneuploid:lineage	6.3681477372033	5	0.272026123022146	0.368301494690768
ENSG00000267136.1	RP11-53B2.3	is_aneuploid:lineage	6.36748825363393	5	0.272084497719976	0.368301494690768
ENSG00000129538.13	RNASE1	is_aneuploid:lineage	6.36739673807469	5	0.27209259909481	0.368301494690768
ENSG00000155846.16	PPARGC1B	is_aneuploid:lineage	6.36714715587505	5	0.272114694246219	0.368301494690768
ENSG00000066813.14	ACSM2B	is_aneuploid:lineage	6.36710531385599	5	0.272118398602414	0.368301494690768
ENSG00000136634.5	IL10	is_aneuploid:lineage	6.3647000633166	5	0.272331409059157	0.368543542968211
ENSG00000268083.5	AC104534.3	is_aneuploid:lineage	6.36266031204738	5	0.27251215682967	0.368627312588569
ENSG00000197099.8	RP11-573D15.8	is_aneuploid:lineage	6.36220322709163	5	0.27255267370463	0.368627312588569
ENSG00000275911.2	NDE1	is_aneuploid:lineage	6.36176708508984	5	0.272591338719127	0.368627312588569
ENSG00000104964.14	AES	is_aneuploid:lineage	6.36155888873039	5	0.27260979738737	0.368627312588569
ENSG00000149503.12	INCENP	is_aneuploid:lineage	6.36131105788027	5	0.272631771369301	0.368627312588569
ENSG00000261408.5	TEN1-CDK3	is_aneuploid:lineage	6.36096068888668	5	0.272662839375339	0.368627312588569
ENSG00000070413.18	DGCR2	is_aneuploid:lineage	6.36094617892171	5	0.272664126068556	0.368627312588569
ENSG00000205642.9	VCX3B	is_aneuploid:lineage	6.36091644610495	5	0.272666762686722	0.368627312588569
ENSG00000152380.9	FAM151B	is_aneuploid:lineage	6.35995023624729	5	0.272752454588749	0.368696942335577
ENSG00000176170.13	SPHK1	is_aneuploid:lineage	6.35939426299867	5	0.272801773050924	0.368717392485893
ENSG00000158480.10	SPATA2	is_aneuploid:lineage	6.35811994233224	5	0.272914840952277	0.368761442110535
ENSG00000176302.12	FOXR1	is_aneuploid:lineage	6.35796030198813	5	0.272929008200143	0.368761442110535
ENSG00000265948.1	RP11-296E23.2	is_aneuploid:lineage	6.35755041138128	5	0.272965386589055	0.368761442110535
ENSG00000173597.8	SULT1B1	is_aneuploid:lineage	6.35737744443032	5	0.2729807388395	0.368761442110535
ENSG00000107862.4	GBF1	is_aneuploid:lineage	6.35710035615258	5	0.273005334182045	0.368761442110535
ENSG00000219755.1	RP1-199J3.5	is_aneuploid:lineage	6.35670539865584	5	0.273040395126951	0.36876261291396
ENSG00000066117.14	SMARCD1	is_aneuploid:lineage	6.35548055632716	5	0.273149149394403	0.368863299612212
ENSG00000234509.1	AP000253.1	is_aneuploid:lineage	6.35472389391292	5	0.273216351343641	0.368907855463852
ENSG00000247596.8	TWF2	is_aneuploid:lineage	6.35368781435589	5	0.273308391122658	0.368985933011669
ENSG00000117593.9	DARS2	is_aneuploid:lineage	6.3514229508781	5	0.273509677163817	0.369211462841911
ENSG00000128585.17	MKLN1	is_aneuploid:lineage	6.3476164120903	5	0.273848248127337	0.369521664472474
ENSG00000283104.1	SARS2	is_aneuploid:lineage	6.34730541391023	5	0.273875924749653	0.369521664472474
ENSG00000223804.5	CH17-472G23.2	is_aneuploid:lineage	6.3467790564375	5	0.27392277198615	0.369521664472474
ENSG00000146122.16	DAAM2	is_aneuploid:lineage	6.34652904536338	5	0.273945025924457	0.369521664472474
ENSG00000242952.1	RPSAP3	is_aneuploid:lineage	6.34640008393725	5	0.273956505587947	0.369521664472474
ENSG00000156471.12	PTDSS1	is_aneuploid:lineage	6.34636031993258	5	0.273960045309548	0.369521664472474
ENSG00000116120.9	FARSB	is_aneuploid:lineage	6.34596298316471	5	0.27399541756626	0.369521664472474
ENSG00000249894.1	RP11-434D9.2	is_aneuploid:lineage	6.34575887854148	5	0.274013589087505	0.369521664472474
ENSG00000109944.10	C11orf63	is_aneuploid:lineage	6.34516309412547	5	0.274066637619733	0.369546992491228
ENSG00000071243.15	ING3	is_aneuploid:lineage	6.34383114173134	5	0.274185264545901	0.3696607279615
ENSG00000169627.7	BOLA2B	is_aneuploid:lineage	6.3426940053019	5	0.274286573644619	0.369720748530026
ENSG00000276944.2	AC005795.1	is_aneuploid:lineage	6.3424359077737	5	0.274309572147245	0.369720748530026
ENSG00000084070.11	SMAP2	is_aneuploid:lineage	6.34217713814542	5	0.274332632109483	0.369720748530026
ENSG00000101158.12	NELFCD	is_aneuploid:lineage	6.34083817364716	5	0.274451977531627	0.369835373645517
ENSG00000122140.10	MRPS2	is_aneuploid:lineage	6.34031629921825	5	0.27449850497312	0.369851857142517
ENSG00000240673.1	AC006539.2	is_aneuploid:lineage	6.33839793278711	5	0.274669590904653	0.369947510731438
ENSG00000140044.12	JDP2	is_aneuploid:lineage	6.33814844630012	5	0.274691847243999	0.369947510731438
ENSG00000272780.5	RP11-822E23.8	is_aneuploid:lineage	6.33792084322492	5	0.274712152670398	0.369947510731438
ENSG00000206353.11	SKIV2L	is_aneuploid:lineage	6.33721286856719	5	0.274775321844265	0.369947510731438
ENSG00000228896.9	SKIV2L	is_aneuploid:lineage	6.33721286856719	5	0.274775321844265	0.369947510731438
ENSG00000232616.9	SKIV2L	is_aneuploid:lineage	6.33721286856719	5	0.274775321844265	0.369947510731438
ENSG00000186660.14	ZFP91	is_aneuploid:lineage	6.33674178750453	5	0.274817360666914	0.369957923268329
ENSG00000122188.12	LAX1	is_aneuploid:lineage	6.33516395643422	5	0.274958202782111	0.370052053243385
ENSG00000133597.9	ADCK2	is_aneuploid:lineage	6.33502300914599	5	0.274970787022524	0.370052053243385
ENSG00000171843.15	MLLT3	is_aneuploid:lineage	6.33464003882846	5	0.275004982237832	0.370052053243385
ENSG00000102524.11	TNFSF13B	is_aneuploid:lineage	6.33442103481643	5	0.275024538538442	0.370052053243385
ENSG00000205045.8	SLFN12L	is_aneuploid:lineage	6.33277240461461	5	0.275171791697897	0.370203996973825
ENSG00000130520.10	LSM4	is_aneuploid:lineage	6.33187906764367	5	0.275251609897465	0.370246859846635
ENSG00000186815.12	TPCN1	is_aneuploid:lineage	6.33122469837546	5	0.275310088628351	0.370246859846635
ENSG00000214827.9	MTCP1	is_aneuploid:lineage	6.33061726800463	5	0.27536438160204	0.370246859846635
ENSG00000279345.1	RP3-522J7.7	is_aneuploid:lineage	6.33061040648168	5	0.275364994944086	0.370246859846635
ENSG00000255234.5	RP11-727A23.10	is_aneuploid:lineage	6.33049500668248	5	0.275375310538391	0.370246859846635
ENSG00000160285.14	LSS	is_aneuploid:lineage	6.32949985494107	5	0.275464280200721	0.370248350521201
ENSG00000102317.17	RBM3	is_aneuploid:lineage	6.32914203898249	5	0.275496275753241	0.370248350521201
ENSG00000154957.13	ZNF18	is_aneuploid:lineage	6.32880951907274	5	0.275526012057181	0.370248350521201
ENSG00000126254.11	RBM42	is_aneuploid:lineage	6.32813410983548	5	0.275586419978096	0.370248350521201
ENSG00000167984.16	NLRC3	is_aneuploid:lineage	6.32797351409676	5	0.275600785077915	0.370248350521201
ENSG00000215712.10	TMEM242	is_aneuploid:lineage	6.32745799276592	5	0.275646901953566	0.370248350521201
ENSG00000119335.16	SET	is_aneuploid:lineage	6.32743957955286	5	0.275648549255852	0.370248350521201
ENSG00000170677.5	SOCS6	is_aneuploid:lineage	6.32741135089572	5	0.275651074693236	0.370248350521201
ENSG00000005059.15	CCDC109B	is_aneuploid:lineage	6.32592703806758	5	0.275783893074691	0.370349234194869
ENSG00000186854.10	TRABD2A	is_aneuploid:lineage	6.3255060306558	5	0.275821574840853	0.370349234194869
ENSG00000150756.13	FAM173B	is_aneuploid:lineage	6.32542076704668	5	0.275829206766293	0.370349234194869
ENSG00000241837.6	ATP5O	is_aneuploid:lineage	6.32356383735058	5	0.275995462534978	0.370526330545933
ENSG00000228395.1	RP11-216B9.6	is_aneuploid:lineage	6.32271494865304	5	0.276071492785808	0.370582269337743
ENSG00000251504.1	LINC01099	is_aneuploid:lineage	6.32231386401387	5	0.27610742161151	0.370584371091117
ENSG00000221381.1	SNORD88B	is_aneuploid:lineage	6.32188875938333	5	0.276145506261328	0.370589365453733
ENSG00000147144.12	CCDC120	is_aneuploid:lineage	6.32123640838284	5	0.276203957932615	0.370621687870053
ENSG00000141682.11	PMAIP1	is_aneuploid:lineage	6.32005607111753	5	0.276309743462219	0.370689411862651
ENSG00000258256.1	RP11-219B4.5	is_aneuploid:lineage	6.31990623537625	5	0.276323174557696	0.370689411862651
ENSG00000136758.18	YME1L1	is_aneuploid:lineage	6.31675391015239	5	0.276605867753819	0.371022493884872
ENSG00000267100.1	ILF3-AS1	is_aneuploid:lineage	6.31403617889948	5	0.276849775446275	0.371303474986506
ENSG00000280195.1	XX-FW83563B9.5	is_aneuploid:lineage	6.31294287992485	5	0.276947944615861	0.371388949926393
ENSG00000280613.2	NDUFA6-AS1	is_aneuploid:lineage	6.31215466194374	5	0.277018737518597	0.371403711954126
ENSG00000169105.7	CHST14	is_aneuploid:lineage	6.31205342661829	5	0.277027830915345	0.371403711954126
ENSG00000100811.10	YY1	is_aneuploid:lineage	6.30732900139994	5	0.277452468003855	0.371900590071989
ENSG00000186222.4	BLOC1S4	is_aneuploid:lineage	6.3071627592005	5	0.27746741963894	0.371900590071989
ENSG00000282984.1	TBCE	is_aneuploid:lineage	6.30569116039345	5	0.277599801987056	0.372031789280407
ENSG00000278390.4	RP11-74J13.8	is_aneuploid:lineage	6.30380189313408	5	0.277769831904881	0.372198057063124
ENSG00000265366.6	GLUD1P7	is_aneuploid:lineage	6.30318627151746	5	0.277825254690246	0.372198057063124
ENSG00000114107.8	CEP70	is_aneuploid:lineage	6.30316239335802	5	0.277827404557881	0.372198057063124
ENSG00000230219.3	FAM92A1P2	is_aneuploid:lineage	6.30272369546485	5	0.277866905071437	0.372204738247407
ENSG00000183475.12	ASB7	is_aneuploid:lineage	6.30192834809452	5	0.27793853000831	0.372236429892335
ENSG00000269688.1	AC008982.2	is_aneuploid:lineage	6.30169444677465	5	0.277959596810997	0.372236429892335
ENSG00000205639.9	MFSD2B	is_aneuploid:lineage	6.30023737375929	5	0.278090860153735	0.372341711926144
ENSG00000181817.5	LSM10	is_aneuploid:lineage	6.3000553016876	5	0.278107266002582	0.372341711926144
ENSG00000173992.8	CCS	is_aneuploid:lineage	6.29872234442373	5	0.278227397740085	0.372444415761361
ENSG00000163872.15	YEATS2	is_aneuploid:lineage	6.29810615848372	5	0.278282945193112	0.372444415761361
ENSG00000226084.5	RP4-706A16.3	is_aneuploid:lineage	6.29793600574686	5	0.278298285569439	0.372444415761361
ENSG00000103507.13	BCKDK	is_aneuploid:lineage	6.29767166233881	5	0.278322119203273	0.372444415761361
ENSG00000136936.10	XPA	is_aneuploid:lineage	6.29648208257755	5	0.278429394074608	0.372486354195521
ENSG00000237054.9	PRMT5-AS1	is_aneuploid:lineage	6.29585466429267	5	0.278485987358084	0.372486354195521
ENSG00000260793.2	RP5-882C2.2	is_aneuploid:lineage	6.29568571565432	5	0.278501228155169	0.372486354195521
ENSG00000188501.11	LCTL	is_aneuploid:lineage	6.29556471382017	5	0.278512144102166	0.372486354195521
ENSG00000165406.15	MARCH8	is_aneuploid:lineage	6.29540939457391	5	0.278526156434981	0.372486354195521
ENSG00000174842.16	GLMN	is_aneuploid:lineage	6.29402917008517	5	0.278650700250571	0.372560831161498
ENSG00000120699.12	EXOSC8	is_aneuploid:lineage	6.29402652243386	5	0.278650939203197	0.372560831161498
ENSG00000226403.1	RP11-31F19.1	is_aneuploid:lineage	6.29309205509373	5	0.278735285961363	0.372627406848857
ENSG00000180881.19	CAPS2	is_aneuploid:lineage	6.29214776125481	5	0.278820540629109	0.372695179621516
ENSG00000124571.17	XPO5	is_aneuploid:lineage	6.29113252397424	5	0.278912223854409	0.372771527486123
ENSG00000235097.1	LINC00330	is_aneuploid:lineage	6.29065292466258	5	0.278955543588613	0.372783225707223
ENSG00000172318.5	B3GALT1	is_aneuploid:lineage	6.28953366798949	5	0.279056661416073	0.372852802364119
ENSG00000117262.18	GPR89A	is_aneuploid:lineage	6.28931129425542	5	0.279076755014287	0.372852802364119
ENSG00000021461.16	CYP3A43	is_aneuploid:lineage	6.28870049860626	5	0.279131952267986	0.372880352837289
ENSG00000230592.2	RPSAP8	is_aneuploid:lineage	6.28731861662871	5	0.279256864689683	0.373001014441776
ENSG00000228002.2	DHX9P1	is_aneuploid:lineage	6.28662301152429	5	0.279319759581108	0.373001882577715
ENSG00000134954.14	ETS1	is_aneuploid:lineage	6.28614769095376	5	0.279362743468081	0.373001882577715
ENSG00000242060.1	RPS3AP49	is_aneuploid:lineage	6.28590272902225	5	0.279384897794773	0.373001882577715
