cell	contig	allelic_ratio	min_count_sum	total_reads
E6.15.1460	chr10	0.213775510204082	419	1960
E6.15.1460	chr11	0.241840346047975	615	2543
E6.15.1460	chr12	0.199101796407186	399	2004
E6.15.1460	chr13	0.199731903485255	149	746
E6.15.1460	chr14	0.244806288601909	436	1781
E6.15.1460	chr15	0.237936772046589	286	1202
E6.15.1460	chr16	0.224565756823821	543	2418
E6.15.1460	chr17	0.217459693275659	553	2543
E6.15.1460	chr18	0.19024970273484	160	841
E6.15.1460	chr19	0.255478835184629	851	3331
E6.15.1460	chr2	0.215644820295983	612	2838
E6.15.1460	chr20	0.2197265625	225	1024
E6.15.1460	chr21	0.179930795847751	104	578
E6.15.1460	chr22	0.268579838116262	365	1359
E6.15.1460	chr3	0.223475140953357	436	1951
E6.15.1460	chr4	0.195247270391779	304	1557
E6.15.1460	chr5	0.225656223539373	533	2362
E6.15.1460	chr6	0.218409366168753	541	2477
E6.15.1460	chr7	0.207411835026898	347	1673
E6.15.1460	chr8	0.2	219	1095
E6.15.1460	chr9	0.21853898096992	356	1629
E6.15.1460	chrX	0.279569892473118	26	93
E6.15.1461	chr1	0.23183865282945	1184	5107
E6.15.1461	chr10	0.229716981132076	487	2120
E6.15.1461	chr11	0.25599700149925	683	2668
E6.15.1461	chr12	0.21283185840708	481	2260
E6.15.1461	chr13	0.19115890083632	160	837
E6.15.1461	chr14	0.247412008281574	478	1932
E6.15.1461	chr15	0.233036326250857	340	1459
E6.15.1461	chr16	0.237837837837838	660	2775
E6.15.1461	chr17	0.211103938024532	654	3098
E6.15.1461	chr18	0.197515527950311	159	805
E6.15.1461	chr19	0.263991822131357	1033	3913
E6.15.1461	chr2	0.224969474969475	737	3276
E6.15.1461	chr20	0.250883392226148	284	1132
E6.15.1461	chr21	0.248677248677249	188	756
E6.15.1461	chr22	0.269073966220151	462	1717
E6.15.1461	chr3	0.232151300236407	491	2115
E6.15.1461	chr4	0.210434782608696	363	1725
E6.15.1461	chr5	0.234362307067425	577	2462
E6.15.1461	chr6	0.227726574500768	593	2604
E6.15.1461	chr7	0.230599889928453	419	1817
E6.15.1461	chr8	0.200652528548124	246	1226
E6.15.1461	chr9	0.240829346092504	453	1881
E6.15.1461	chrX	0.206896551724138	18	87
E6.15.1462	chr1	0.235524728588661	781	3316
E6.15.1462	chr10	0.212375859434683	278	1309
E6.15.1462	chr11	0.255415617128464	507	1985
E6.15.1462	chr12	0.216755319148936	326	1504
E6.15.1462	chr13	0.211240310077519	109	516
E6.15.1462	chr14	0.234865061998541	322	1371
E6.15.1462	chr15	0.195201744820065	179	917
E6.15.1462	chr16	0.227664155005382	423	1858
E6.15.1462	chr17	0.221574344023324	456	2058
E6.15.1462	chr18	0.182819383259912	83	454
E6.15.1462	chr19	0.250709219858156	707	2820
E6.15.1462	chr2	0.212663122281295	440	2069
E6.15.1462	chr20	0.236147757255937	179	758
E6.15.1462	chr21	0.192560175054705	88	457
E6.15.1462	chr22	0.25177304964539	284	1128
E6.15.1462	chr3	0.214338507021434	290	1353
E6.15.1462	chr4	0.195143884892086	217	1112
E6.15.1462	chr5	0.20260663507109	342	1688
E6.15.1462	chr6	0.223832528180354	417	1863
E6.15.1462	chr7	0.237704918032787	290	1220
E6.15.1462	chr8	0.197930142302717	153	773
E6.15.1462	chr9	0.211794019933555	255	1204
E6.15.1462	chrX	0.23943661971831	17	71
E6.15.1463	chr1	0.229844219732167	841	3659
E6.15.1463	chr10	0.23394495412844	357	1526
E6.15.1463	chr11	0.24350483953133	478	1963
E6.15.1463	chr12	0.226175349428208	356	1574
E6.15.1463	chr13	0.207885304659498	116	558
E6.15.1463	chr14	0.244911804613297	361	1474
E6.15.1463	chr15	0.242899118511264	248	1021
E6.15.1463	chr16	0.239298607529654	464	1939
E6.15.1463	chr17	0.203849950641658	413	2026
E6.15.1463	chr18	0.204301075268817	114	558
E6.15.1463	chr19	0.254720473898556	688	2701
E6.15.1463	chr2	0.216251638269987	495	2289
E6.15.1463	chr20	0.219195849546044	169	771
E6.15.1463	chr21	0.219827586206897	102	464
E6.15.1463	chr22	0.245382585751979	279	1137
E6.15.1463	chr3	0.221552878179384	331	1494
E6.15.1463	chr4	0.211631663974152	262	1238
E6.15.1463	chr5	0.220387243735763	387	1756
E6.15.1463	chr6	0.245197168857432	485	1978
E6.15.1463	chr7	0.208488458674609	280	1343
E6.15.1463	chr8	0.223192019950125	179	802
E6.15.1463	chr9	0.219325153374233	286	1304
E6.15.1463	chrX	0.3	21	70
E6.15.1465	chr1	0.23001808318264	1272	5530
E6.15.1465	chr10	0.217997465145754	516	2367
E6.15.1465	chr11	0.224694104560623	606	2697
E6.15.1465	chr12	0.21160409556314	496	2344
E6.15.1465	chr13	0.206388206388206	168	814
E6.15.1465	chr14	0.238372093023256	492	2064
E6.15.1465	chr15	0.220082530949106	320	1454
E6.15.1465	chr16	0.2467580585402	666	2699
E6.15.1465	chr17	0.225042301184433	665	2955
E6.15.1465	chr18	0.166123778501629	153	921
E6.15.1465	chr19	0.258005249343832	983	3810
E6.15.1465	chr2	0.222033898305085	786	3540
E6.15.1465	chr20	0.244175209692451	262	1073
E6.15.1465	chr21	0.2339514978602	164	701
E6.15.1465	chr22	0.246816252274106	407	1649
E6.15.1465	chr3	0.225834416991764	521	2307
E6.15.1465	chr4	0.20817843866171	392	1883
E6.15.1465	chr5	0.221778584392015	611	2755
E6.15.1465	chr6	0.222378112942827	634	2851
E6.15.1465	chr7	0.21227621483376	415	1955
E6.15.1465	chr8	0.200283085633404	283	1413
E6.15.1465	chr9	0.239376008606778	445	1859
E6.15.1465	chrX	0.257731958762887	25	97
E6.15.1466	chr1	0.230647709320695	1022	4431
E6.15.1466	chr10	0.212424849699399	424	1996
E6.15.1466	chr11	0.224719101123596	540	2403
E6.15.1466	chr12	0.214995034756703	433	2014
E6.15.1466	chr13	0.17713567839196	141	796
E6.15.1466	chr14	0.252336448598131	459	1819
E6.15.1466	chr15	0.222772277227723	270	1212
E6.15.1466	chr16	0.227006688963211	543	2392
E6.15.1466	chr17	0.214595660749507	544	2535
E6.15.1466	chr18	0.196560196560197	160	814
E6.15.1466	chr19	0.248803827751196	780	3135
E6.15.1466	chr2	0.226758147512864	661	2915
E6.15.1466	chr20	0.253360910031024	245	967
E6.15.1466	chr21	0.213166144200627	136	638
E6.15.1466	chr22	0.205574912891986	236	1148
E6.15.1466	chr3	0.234803921568627	479	2040
E6.15.1466	chr4	0.193738924985233	328	1693
E6.15.1466	chr5	0.22140221402214	540	2439
E6.15.1466	chr6	0.231854838709677	575	2480
E6.15.1466	chr7	0.214326978625072	371	1731
E6.15.1466	chr8	0.211279461279461	251	1188
E6.15.1466	chr9	0.238066465256798	394	1655
E6.15.1466	chrX	0.202380952380952	17	84
E6.15.1467	chr1	0.208096859629209	550	2643
E6.15.1467	chr10	0.195488721804511	234	1197
E6.15.1467	chr11	0.222371967654987	330	1484
E6.15.1467	chr12	0.194948697711129	247	1267
E6.15.1467	chr13	0.14519906323185	62	427
E6.15.1467	chr14	0.238461538461538	248	1040
E6.15.1467	chr15	0.182423435419441	137	751
E6.15.1467	chr16	0.1976401179941	268	1356
E6.15.1467	chr17	0.188665710186514	263	1394
E6.15.1467	chr18	0.172169811320755	73	424
E6.15.1467	chr19	0.232854864433812	438	1881
E6.15.1467	chr2	0.204572803850782	340	1662
E6.15.1467	chr20	0.21792618629174	124	569
E6.15.1467	chr21	0.223118279569892	83	372
E6.15.1467	chr22	0.203726708074534	164	805
E6.15.1467	chr3	0.194759825327511	223	1145
E6.15.1467	chr4	0.190639269406393	167	876
E6.15.1467	chr5	0.212796549245147	296	1391
E6.15.1467	chr6	0.21147201105736	306	1447
E6.15.1467	chr7	0.169346195069668	158	933
E6.15.1467	chr8	0.192737430167598	138	716
E6.15.1467	chr9	0.210905349794239	205	972
E6.15.1467	chrX	0.3	12	40
E6.15.1468	chr1	0.231182795698925	731	3162
E6.15.1468	chr10	0.204510108864697	263	1286
E6.15.1468	chr11	0.23086196503918	383	1659
E6.15.1468	chr12	0.201916495550993	295	1461
E6.15.1468	chr13	0.215439856373429	120	557
E6.15.1468	chr14	0.251680358476475	337	1339
E6.15.1468	chr15	0.202247191011236	180	890
E6.15.1468	chr16	0.210658307210031	336	1595
E6.15.1468	chr17	0.200458190148912	350	1746
E6.15.1468	chr18	0.217479674796748	107	492
E6.15.1468	chr19	0.250956022944551	525	2092
E6.15.1468	chr2	0.219885277246654	460	2092
E6.15.1468	chr20	0.21580547112462	142	658
E6.15.1468	chr21	0.223880597014925	105	469
E6.15.1468	chr22	0.229299363057325	216	942
E6.15.1468	chr3	0.219602063375092	298	1357
E6.15.1468	chr4	0.202772963604853	234	1154
E6.15.1468	chr5	0.199874292897549	318	1591
E6.15.1468	chr6	0.218876664736537	378	1727
E6.15.1468	chr7	0.223905723905724	266	1188
E6.15.1468	chr8	0.177142857142857	155	875
E6.15.1468	chr9	0.213793103448276	248	1160
E6.15.1468	chrX	0.306451612903226	19	62
E6.15.1469	chr1	0.210571184995737	494	2346
E6.15.1469	chr10	0.199199199199199	199	999
E6.15.1469	chr11	0.218821729150727	286	1307
E6.15.1469	chr12	0.211035818005808	218	1033
E6.15.1469	chr13	0.19559902200489	80	409
E6.15.1469	chr14	0.220806794055202	208	942
E6.15.1469	chr15	0.199426111908178	139	697
E6.15.1469	chr16	0.213493530499076	231	1082
E6.15.1469	chr17	0.203779786359901	248	1217
E6.15.1469	chr18	0.142857142857143	54	378
E6.15.1469	chr19	0.25015216068168	411	1643
E6.15.1469	chr2	0.205843293492696	310	1506
E6.15.1469	chr20	0.217213114754098	106	488
E6.15.1469	chr21	0.254019292604502	79	311
E6.15.1469	chr22	0.242047026279391	175	723
E6.15.1469	chr3	0.199803149606299	203	1016
E6.15.1469	chr4	0.183673469387755	153	833
E6.15.1469	chr5	0.202582728006457	251	1239
E6.15.1469	chr6	0.204241948153967	260	1273
E6.15.1469	chr7	0.189675870348139	158	833
E6.15.1469	chr8	0.195121951219512	104	533
E6.15.1469	chr9	0.217889908256881	190	872
E6.15.1469	chrX	0.254901960784314	13	51
E6.15.1470	chr1	0.214467466375863	590	2751
E6.15.1470	chr10	0.204357625845229	272	1331
E6.15.1470	chr11	0.222289156626506	369	1660
E6.15.1470	chr12	0.195121951219512	264	1353
E6.15.1470	chr13	0.188841201716738	88	466
E6.15.1470	chr14	0.204701273261508	209	1021
E6.15.1470	chr15	0.197747183979975	158	799
E6.15.1470	chr16	0.203457446808511	306	1504
E6.15.1470	chr17	0.202792956891318	334	1647
E6.15.1470	chr18	0.175946547884187	79	449
E6.15.1470	chr19	0.231463878326996	487	2104
E6.15.1470	chr2	0.192307692307692	365	1898
E6.15.1470	chr20	0.207986688851913	125	601
E6.15.1470	chr21	0.202702702702703	90	444
E6.15.1470	chr22	0.162642947903431	128	787
E6.15.1470	chr3	0.195318805488297	242	1239
E6.15.1470	chr4	0.187680461982676	195	1039
E6.15.1470	chr5	0.201916932907348	316	1565
E6.15.1470	chr6	0.19477286869944	313	1607
E6.15.1470	chr7	0.197309417040359	220	1115
E6.15.1470	chr8	0.194771241830065	149	765
E6.15.1470	chr9	0.216524216524217	228	1053
E6.15.1470	chrX	0.314285714285714	22	70
E6.15.1471	chr1	0.19309262166405	369	1911
E6.15.1471	chr10	0.152859960552268	155	1014
E6.15.1471	chr11	0.20926243567753	244	1166
E6.15.1471	chr12	0.172517552657974	172	997
E6.15.1471	chr13	0.129411764705882	44	340
E6.15.1471	chr14	0.218116805721097	183	839
E6.15.1471	chr15	0.175840978593272	115	654
E6.15.1471	chr16	0.204035874439462	182	892
E6.15.1471	chr17	0.175195143104944	202	1153
E6.15.1471	chr18	0.172316384180791	61	354
E6.15.1471	chr19	0.218553459119497	278	1272
E6.15.1471	chr2	0.200145560407569	275	1374
E6.15.1471	chr20	0.213698630136986	78	365
E6.15.1471	chr21	0.136518771331058	40	293
E6.15.1471	chr22	0.21792618629174	124	569
E6.15.1471	chr3	0.203488372093023	175	860
E6.15.1471	chr4	0.149144254278729	122	818
E6.15.1471	chr5	0.181659388646288	208	1145
E6.15.1471	chr6	0.201015965166909	277	1378
E6.15.1471	chr7	0.139402560455192	98	703
E6.15.1471	chr8	0.214723926380368	140	652
E6.15.1471	chr9	0.188874514877102	146	773
E6.15.1471	chrX	0.181818181818182	4	22
E6.15.1473	chr1	0.247410197766716	1839	7433
E6.15.1473	chr10	0.228149487643159	757	3318
E6.15.1473	chr11	0.251761517615176	929	3690
E6.15.1473	chr12	0.238524113887275	821	3442
E6.15.1473	chr13	0.240449438202247	321	1335
E6.15.1473	chr14	0.248466257668712	729	2934
E6.15.1473	chr15	0.221834496510469	445	2006
E6.15.1473	chr16	0.262538526197815	937	3569
E6.15.1473	chr17	0.235054693462223	924	3931
E6.15.1473	chr18	0.231010180109632	295	1277
E6.15.1473	chr19	0.271718651873561	1298	4777
E6.15.1473	chr2	0.238765790018637	1153	4829
E6.15.1473	chr20	0.264925373134328	426	1608
E6.15.1473	chr21	0.248496993987976	248	998
E6.15.1473	chr22	0.267563527653214	537	2007
E6.15.1473	chr3	0.225464949928469	788	3495
E6.15.1473	chr4	0.23858238947753	653	2737
E6.15.1473	chr5	0.246925725528775	1004	4066
E6.15.1473	chr6	0.24051871788598	983	4087
E6.15.1473	chr7	0.225982532751092	621	2748
E6.15.1473	chr8	0.251765893037336	499	1982
E6.15.1473	chr9	0.236821705426357	611	2580
E6.15.1473	chrX	0.25	25	100
E6.15.1474	chr1	0.233568712656165	1720	7364
E6.15.1474	chr10	0.217512376237624	703	3232
E6.15.1474	chr11	0.236368668696374	854	3613
E6.15.1474	chr12	0.223272297696397	756	3386
E6.15.1474	chr13	0.198944988696307	264	1327
E6.15.1474	chr14	0.245315752949341	707	2882
E6.15.1474	chr15	0.226542249870399	437	1929
E6.15.1474	chr16	0.229949523275379	820	3566
E6.15.1474	chr17	0.21990171990172	895	4070
E6.15.1474	chr18	0.210648148148148	273	1296
E6.15.1474	chr19	0.254545454545455	1316	5170
E6.15.1474	chr2	0.226914528187513	1123	4949
E6.15.1474	chr20	0.234613040828763	385	1641
E6.15.1474	chr21	0.222826086956522	205	920
E6.15.1474	chr22	0.248584905660377	527	2120
E6.15.1474	chr3	0.229123328380386	771	3365
E6.15.1474	chr4	0.204118497109827	565	2768
E6.15.1474	chr5	0.236459078978764	991	4191
E6.15.1474	chr6	0.22227965882657	860	3869
E6.15.1474	chr7	0.227708179808401	618	2714
E6.15.1474	chr8	0.210605302651326	421	1999
E6.15.1474	chr9	0.242857142857143	646	2660
E6.15.1474	chrX	0.23021582733813	32	139
E6.15.1475	chr1	0.225698897153116	880	3899
E6.15.1475	chr10	0.214909726266744	369	1717
E6.15.1475	chr11	0.220472440944882	448	2032
E6.15.1475	chr12	0.220801859384079	380	1721
E6.15.1475	chr13	0.2023988005997	135	667
E6.15.1475	chr14	0.237221494102228	362	1526
E6.15.1475	chr15	0.219831618334892	235	1069
E6.15.1475	chr16	0.224823081110506	413	1837
E6.15.1475	chr17	0.229370629370629	492	2145
E6.15.1475	chr18	0.217054263565891	140	645
E6.15.1475	chr19	0.227490039840637	571	2510
E6.15.1475	chr2	0.205917159763314	522	2535
E6.15.1475	chr20	0.225647348951911	183	811
E6.15.1475	chr21	0.237827715355805	127	534
E6.15.1475	chr22	0.242841993637328	229	943
E6.15.1475	chr3	0.221206581352834	363	1641
E6.15.1475	chr4	0.205837173579109	268	1302
E6.15.1475	chr5	0.206643869076698	423	2047
E6.15.1475	chr6	0.240073868882733	520	2166
E6.15.1475	chr7	0.204625087596356	292	1427
E6.15.1475	chr8	0.187122736418511	186	994
E6.15.1475	chr9	0.221098265895954	306	1384
E6.15.1475	chrX	0.333333333333333	19	57
E6.15.1476	chr1	0.216563923880997	808	3731
E6.15.1476	chr10	0.198952879581152	342	1719
E6.15.1476	chr11	0.202487562189055	407	2010
E6.15.1476	chr12	0.192329708070979	336	1747
E6.15.1476	chr13	0.159638554216867	106	664
E6.15.1476	chr14	0.22671009771987	348	1535
E6.15.1476	chr15	0.192748091603053	202	1048
E6.15.1476	chr16	0.219135802469136	426	1944
E6.15.1476	chr17	0.205054840247973	430	2097
E6.15.1476	chr18	0.167822468793343	121	721
E6.15.1476	chr19	0.232487694055282	614	2641
E6.15.1476	chr2	0.215033657442034	575	2674
E6.15.1476	chr20	0.203896103896104	157	770
E6.15.1476	chr21	0.18860510805501	96	509
E6.15.1476	chr22	0.226296958855098	253	1118
E6.15.1476	chr3	0.190804597701149	332	1740
E6.15.1476	chr4	0.194229415904293	276	1421
E6.15.1476	chr5	0.19338061465721	409	2115
E6.15.1476	chr6	0.198855507868383	417	2097
E6.15.1476	chr7	0.20109439124487	294	1462
E6.15.1476	chr8	0.188911704312115	184	974
E6.15.1476	chr9	0.208670095518001	284	1361
E6.15.1476	chrX	0.304347826086957	21	69
E6.15.1477	chr1	0.197836166924266	512	2588
E6.15.1477	chr10	0.206549118387909	246	1191
E6.15.1477	chr11	0.197909407665505	284	1435
E6.15.1477	chr12	0.202826267664173	244	1203
E6.15.1477	chr13	0.17827868852459	87	488
E6.15.1477	chr14	0.222222222222222	242	1089
E6.15.1477	chr15	0.204389574759945	149	729
E6.15.1477	chr16	0.220897615708275	315	1426
E6.15.1477	chr17	0.189839572192513	284	1496
E6.15.1477	chr18	0.156177156177156	67	429
E6.15.1477	chr19	0.248717948717949	485	1950
E6.15.1477	chr2	0.212293682413204	373	1757
E6.15.1477	chr20	0.183246073298429	105	573
E6.15.1477	chr21	0.242744063324538	92	379
E6.15.1477	chr22	0.259055982436883	236	911
E6.15.1477	chr3	0.194214876033058	235	1210
E6.15.1477	chr4	0.183930300096805	190	1033
E6.15.1477	chr5	0.205840455840456	289	1404
E6.15.1477	chr6	0.203679369250986	310	1522
E6.15.1477	chr7	0.198067632850242	205	1035
E6.15.1477	chr8	0.189228529839884	130	687
E6.15.1477	chr9	0.230088495575221	234	1017
E6.15.1477	chrX	0.384615384615385	20	52
E6.15.1478	chr1	0.227544910179641	722	3173
E6.15.1478	chr10	0.229240596167495	323	1409
E6.15.1478	chr11	0.249430523917995	438	1756
E6.15.1478	chr12	0.189393939393939	275	1452
E6.15.1478	chr13	0.200392927308448	102	509
E6.15.1478	chr14	0.239323126510878	297	1241
E6.15.1478	chr15	0.194236926360726	182	937
E6.15.1478	chr16	0.222757375075256	370	1661
E6.15.1478	chr17	0.223631123919308	388	1735
E6.15.1478	chr18	0.174329501915709	91	522
E6.15.1478	chr19	0.23282599753188	566	2431
E6.15.1478	chr2	0.210966542750929	454	2152
E6.15.1478	chr20	0.21	147	700
E6.15.1478	chr21	0.245652173913043	113	460
E6.15.1478	chr22	0.177117711771177	161	909
E6.15.1478	chr3	0.20014194464159	282	1409
E6.15.1478	chr4	0.190348525469169	213	1119
E6.15.1478	chr5	0.200716845878136	336	1674
E6.15.1478	chr6	0.227391531625719	435	1913
E6.15.1478	chr7	0.209138840070299	238	1138
E6.15.1478	chr8	0.1985559566787	165	831
E6.15.1478	chr9	0.201017811704835	237	1179
E6.15.1478	chrX	0.273809523809524	23	84
E6.15.1479	chr1	0.237479031871555	991	4173
E6.15.1479	chr10	0.210010881392818	386	1838
E6.15.1479	chr11	0.246924829157175	542	2195
E6.15.1479	chr12	0.201626016260163	372	1845
E6.15.1479	chr13	0.193500738552437	131	677
E6.15.1479	chr14	0.252830188679245	402	1590
E6.15.1479	chr15	0.216417910447761	261	1206
E6.15.1479	chr16	0.22192513368984	498	2244
E6.15.1479	chr17	0.236469608659451	568	2402
E6.15.1479	chr18	0.178623718887262	122	683
E6.15.1479	chr19	0.245152809727243	746	3043
E6.15.1479	chr2	0.214392244593587	575	2682
E6.15.1479	chr20	0.232891832229581	211	906
E6.15.1479	chr21	0.194085027726433	105	541
E6.15.1479	chr22	0.253858024691358	329	1296
E6.15.1479	chr3	0.221929362150764	421	1897
E6.15.1479	chr4	0.20138017565872	321	1594
E6.15.1479	chr5	0.227498869289914	503	2211
E6.15.1479	chr6	0.229071220324865	550	2401
E6.15.1479	chr7	0.203692307692308	331	1625
E6.15.1479	chr8	0.224867724867725	255	1134
E6.15.1479	chr9	0.218264248704663	337	1544
E6.15.1479	chrX	0.295774647887324	21	71
E6.15.1481	chr1	0.254649070185963	1698	6668
E6.15.1481	chr10	0.240909090909091	742	3080
E6.15.1481	chr11	0.254540295119183	897	3524
E6.15.1481	chr12	0.247219574197649	778	3147
E6.15.1481	chr13	0.212358572671889	244	1149
E6.15.1481	chr14	0.249707374170893	640	2563
E6.15.1481	chr15	0.250553097345133	453	1808
E6.15.1481	chr16	0.247971145175834	825	3327
E6.15.1481	chr17	0.245148947799945	897	3659
E6.15.1481	chr18	0.237978810105949	292	1227
E6.15.1481	chr19	0.267752715121136	1282	4788
E6.15.1481	chr2	0.242262302382543	1088	4491
E6.15.1481	chr20	0.23252391464312	316	1359
E6.15.1481	chr21	0.216704288939052	192	886
E6.15.1481	chr22	0.258096172718351	526	2038
E6.15.1481	chr3	0.245246535610699	761	3103
E6.15.1481	chr4	0.224343675417661	564	2514
E6.15.1481	chr5	0.25111234705228	903	3596
E6.15.1481	chr6	0.237918215613383	896	3766
E6.15.1481	chr7	0.242605915267786	607	2502
E6.15.1481	chr8	0.221491228070175	404	1824
E6.15.1481	chr9	0.248971193415638	605	2430
E6.15.1481	chrX	0.297520661157025	36	121
E6.16.1493	chr1	0.284570372651678	924	3247
E6.16.1493	chr10	0.269076305220884	335	1245
E6.16.1493	chr11	0.302066772655008	570	1887
E6.16.1493	chr12	0.29505076142132	465	1576
E6.16.1493	chr13	0.266949152542373	126	472
E6.16.1493	chr14	0.301321585903084	342	1135
E6.16.1493	chr15	0.303589743589744	296	975
E6.16.1493	chr16	0.311258278145695	470	1510
E6.16.1493	chr17	0.295380307979468	633	2143
E6.16.1493	chr18	0.268585131894484	112	417
E6.16.1493	chr19	0.297378277153558	794	2670
E6.16.1493	chr2	0.280508006626173	508	1811
E6.16.1493	chr20	0.287190082644628	278	968
E6.16.1493	chr21	0.314606741573034	140	445
E6.16.1493	chr22	0.308962264150943	262	848
E6.16.1493	chr3	0.274307791371539	426	1553
E6.16.1493	chr4	0.280224929709466	299	1067
E6.16.1493	chr5	0.296897038081805	421	1418
E6.16.1493	chr6	0.33041788143829	680	2058
E6.16.1493	chr7	0.302738712065137	409	1351
E6.16.1493	chr8	0.303941908713693	293	964
E6.16.1493	chr9	0.2890625	333	1152
E6.16.1493	chrX	0.32	24	75
E6.16.1494	chr1	0.222517730496454	251	1128
E6.16.1494	chr10	0.215686274509804	99	459
E6.16.1494	chr11	0.23836389280677	169	709
E6.16.1494	chr12	0.242774566473988	126	519
E6.16.1494	chr13	0.226519337016575	41	181
E6.16.1494	chr14	0.233695652173913	86	368
E6.16.1494	chr15	0.240853658536585	79	328
E6.16.1494	chr16	0.254355400696864	146	574
E6.16.1494	chr17	0.23768115942029	164	690
E6.16.1494	chr18	0.20353982300885	23	113
E6.16.1494	chr19	0.230688935281837	221	958
E6.16.1494	chr2	0.232804232804233	132	567
E6.16.1494	chr20	0.267267267267267	89	333
E6.16.1494	chr21	0.205298013245033	31	151
E6.16.1494	chr22	0.203703703703704	44	216
E6.16.1494	chr3	0.224	112	500
E6.16.1494	chr4	0.187898089171975	59	314
E6.16.1494	chr5	0.234521575984991	125	533
E6.16.1494	chr6	0.275204359673025	202	734
E6.16.1494	chr7	0.228571428571429	112	490
E6.16.1494	chr8	0.286458333333333	110	384
E6.16.1494	chr9	0.19280205655527	75	389
E6.16.1494	chrX	0.289473684210526	11	38
E6.16.1495	chr1	0.199661590524535	118	591
E6.16.1495	chr10	0.174757281553398	36	206
E6.16.1495	chr11	0.238341968911917	92	386
E6.16.1495	chr12	0.229032258064516	71	310
E6.16.1495	chr13	0.169811320754717	18	106
E6.16.1495	chr14	0.164102564102564	32	195
E6.16.1495	chr15	0.248803827751196	52	209
E6.16.1495	chr16	0.24113475177305	68	282
E6.16.1495	chr17	0.190217391304348	70	368
E6.16.1495	chr18	0.170454545454545	15	88
E6.16.1495	chr19	0.186440677966102	88	472
E6.16.1495	chr2	0.19435736677116	62	319
E6.16.1495	chr20	0.213872832369942	37	173
E6.16.1495	chr21	0.180722891566265	15	83
E6.16.1495	chr22	0.173228346456693	22	127
E6.16.1495	chr3	0.140845070422535	40	284
E6.16.1495	chr4	0.0875912408759124	12	137
E6.16.1495	chr5	0.191111111111111	43	225
E6.16.1495	chr6	0.258373205741627	108	418
E6.16.1495	chr7	0.187755102040816	46	245
E6.16.1495	chr8	0.254437869822485	43	169
E6.16.1495	chr9	0.207070707070707	41	198
E6.16.1495	chrX	0.230769230769231	3	13
E6.16.1496	chr1	0.236559139784946	308	1302
E6.16.1496	chr10	0.226962457337884	133	586
E6.16.1496	chr11	0.237547892720307	186	783
E6.16.1496	chr12	0.248987854251012	123	494
E6.16.1496	chr13	0.198757763975155	32	161
E6.16.1496	chr14	0.250666666666667	94	375
E6.16.1496	chr15	0.216867469879518	72	332
E6.16.1496	chr16	0.231907894736842	141	608
E6.16.1496	chr17	0.202341137123746	121	598
E6.16.1496	chr18	0.210526315789474	36	171
E6.16.1496	chr19	0.244274809160305	224	917
E6.16.1496	chr2	0.219063545150502	131	598
E6.16.1496	chr20	0.223650385604113	87	389
E6.16.1496	chr21	0.2375	38	160
E6.16.1496	chr22	0.181372549019608	37	204
E6.16.1496	chr3	0.223728813559322	132	590
E6.16.1496	chr4	0.206489675516224	70	339
E6.16.1496	chr5	0.23206106870229	152	655
E6.16.1496	chr6	0.190384615384615	99	520
E6.16.1496	chr7	0.228448275862069	106	464
E6.16.1496	chr8	0.269444444444444	97	360
E6.16.1496	chr9	0.239080459770115	104	435
E6.16.1496	chrX	0.315789473684211	6	19
E6.16.1497	chr1	0.265588914549654	460	1732
E6.16.1497	chr10	0.243401759530792	166	682
E6.16.1497	chr11	0.262461851475076	258	983
E6.16.1497	chr12	0.274809160305344	216	786
E6.16.1497	chr13	0.224334600760456	59	263
E6.16.1497	chr14	0.296416938110749	182	614
E6.16.1497	chr15	0.281947261663286	139	493
E6.16.1497	chr16	0.282636248415716	223	789
E6.16.1497	chr17	0.26123595505618	279	1068
E6.16.1497	chr18	0.233183856502242	52	223
E6.16.1497	chr19	0.27810650887574	376	1352
E6.16.1497	chr2	0.229098805646037	211	921
E6.16.1497	chr20	0.303030303030303	160	528
E6.16.1497	chr21	0.239024390243902	49	205
E6.16.1497	chr22	0.263736263736264	96	364
E6.16.1497	chr3	0.255	204	800
E6.16.1497	chr4	0.235191637630662	135	574
E6.16.1497	chr5	0.262247838616715	182	694
E6.16.1497	chr6	0.31166518254675	350	1123
E6.16.1497	chr7	0.256906077348066	186	724
E6.16.1497	chr8	0.26369168356998	130	493
E6.16.1497	chr9	0.25	140	560
E6.16.1497	chrX	0.348837209302326	15	43
E6.16.1498	chr1	0.27412367073651	696	2539
E6.16.1498	chr10	0.302205882352941	411	1360
E6.16.1498	chr11	0.259440559440559	371	1430
E6.16.1498	chr12	0.285470085470085	334	1170
E6.16.1498	chr13	0.221276595744681	104	470
E6.16.1498	chr14	0.27810650887574	235	845
E6.16.1498	chr15	0.272727272727273	195	715
E6.16.1498	chr16	0.278538812785388	305	1095
E6.16.1498	chr17	0.262341325811001	372	1418
E6.16.1498	chr18	0.282527881040892	152	538
E6.16.1498	chr19	0.265789473684211	505	1900
E6.16.1498	chr2	0.244332493702771	388	1588
E6.16.1498	chr20	0.273846153846154	178	650
E6.16.1498	chr21	0.221951219512195	91	410
E6.16.1498	chr22	0.286449399656947	167	583
E6.16.1498	chr3	0.276659209545116	371	1341
E6.16.1498	chr4	0.27037773359841	272	1006
E6.16.1498	chr5	0.284367635506677	362	1273
